,p.val,q.val,set.size
HP_RENAL_ARTERY_STENOSIS,0.581064281684674,0.934935544827102,19
DUTTA_APOPTOSIS_VIA_NFKB,0.581075054985618,0.934935544827102,29
HP_FEMALE_PSEUDOHERMAPHRODITISM,0.581135657124658,0.934935544827102,6
MIR148B_5P,0.581198572897428,0.934935544827102,68
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.58122761729581,0.934935544827102,31
GO_ENOYL_COA_HYDRATASE_ACTIVITY,0.581242570121444,0.934935544827102,10
HP_YELLOW_BROWN_DISCOLORATION_OF_THE_TEETH,0.581244015414569,0.934935544827102,4
HP_TRIGEMINAL_NEURALGIA,0.58130159522003,0.934935544827102,12
GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN,0.581393842731517,0.934935544827102,172
GO_CHLORIDE_ION_BINDING,0.581404255136062,0.934935544827102,9
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP,0.581435934402021,0.934935544827102,470
ZNF223_TARGET_GENES,0.581455510243707,0.934935544827102,283
HP_IMMUNE_DYSREGULATION,0.581460276380838,0.934935544827102,6
GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_UP,0.58148650575876,0.934935544827102,135
MORI_PRE_BI_LYMPHOCYTE_DN,0.581522556447865,0.934935544827102,66
GO_MALE_MEIOSIS_I,0.581547586888465,0.934935544827102,17
MIR2052,0.58157703873195,0.934935544827102,200
GO_LONG_CHAIN_FATTY_ACYL_COA_BINDING,0.581599551205257,0.934935544827102,6
GSE40443_INDUCED_VS_TOTAL_TREG_UP,0.5816230128704,0.934935544827102,184
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,0.581686818221566,0.934935544827102,13
HP_LOSS_OF_ABILITY_TO_WALK,0.58169473458705,0.934935544827102,30
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN,0.581702869420332,0.934935544827102,176
AUNG_GASTRIC_CANCER,0.581714856208405,0.934935544827102,46
HP_HYPOGONADOTROPIC_HYPOGONADISM,0.581762702134944,0.934935544827102,112
HP_RENAL_MAGNESIUM_WASTING,0.581763409125287,0.934935544827102,2
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.581827632700481,0.934935544827102,14
MIR6090,0.581874238387196,0.934935544827102,9
HP_CELIAC_DISEASE,0.581876558242913,0.934935544827102,12
GO_MOTOR_LEARNING,0.581882130092734,0.934935544827102,3
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,0.581888165677696,0.934935544827102,24
GO_NEGATIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,0.581904907892614,0.934935544827102,15
GO_TERPENOID_BIOSYNTHETIC_PROCESS,0.581919539722439,0.934935544827102,10
GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN,0.581963721177788,0.934935544827102,173
GSE17721_CTRL_VS_POLYIC_8H_BMDC_UP,0.582007632797141,0.934935544827102,188
GO_SPANNING_COMPONENT_OF_MEMBRANE,0.582118402030351,0.934935544827102,14
HP_EOSINOPHILIC_INFILTRATION_OF_THE_ESOPHAGUS,0.582146375173802,0.934935544827102,5
GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP,0.582146579860836,0.934935544827102,178
GO_MRF_BINDING,0.582150156168924,0.934935544827102,5
GO_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS,0.582171029298353,0.934935544827102,13
BIOCARTA_DICER_PATHWAY,0.582219755008179,0.934935544827102,5
GO_REGULATION_OF_MESONEPHROS_DEVELOPMENT,0.582224539853074,0.934935544827102,17
HP_OPTIC_DISC_HYPOPLASIA,0.582287108156144,0.934935544827102,19
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_UP,0.582399561012984,0.934935544827102,187
GO_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT,0.582426159923135,0.934935544827102,8
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX_,0.582443838132514,0.934935544827102,12
GO_BRUSH_BORDER_MEMBRANE,0.582463414643004,0.934935544827102,42
HP_ABNORMAL_NUMBER_OF_TEETH,0.582492999508477,0.934935544827102,257
MIR16_2_3P,0.582498907892096,0.934935544827102,198
GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_DN,0.582510242899931,0.934935544827102,95
GO_SENSORY_PERCEPTION_OF_SWEET_TASTE,0.582563486512155,0.934935544827102,3
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP,0.582577413229165,0.934935544827102,73
GO_DELAMINATION,0.582580634485614,0.934935544827102,5
MIR500B_5P,0.582586931476077,0.934935544827102,47
GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN,0.582590225072298,0.934935544827102,183
GO_GALACTOSIDE_BINDING,0.582643676337167,0.934935544827102,8
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP,0.582655575564842,0.934935544827102,170
HP_DELAYED_OSSIFICATION_OF_CARPAL_BONES,0.582659864823941,0.934935544827102,12
GO_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING,0.582681738391501,0.934935544827102,42
HP_CHERRY_RED_SPOT_OF_THE_MACULA,0.582708951062345,0.934935544827102,11
MIR526B_5P,0.582784746452162,0.934935544827102,85
chr17q11,0.582791682895878,0.934935544827102,89
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP,0.582868822289668,0.934935544827102,186
HP_ABNORMALITY_OF_SKELETAL_MATURATION,0.582920640944645,0.934935544827102,267
HP_ABNORMAL_MAGNESIUM_CONCENTRATION,0.582923857372443,0.934935544827102,11
REACTOME_DSCAM_INTERACTIONS,0.582929649285096,0.934935544827102,8
GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDC_DN,0.582971292395039,0.934935544827102,179
HP_HYPOMETHIONINEMIA,0.583063514888562,0.934935544827102,5
GO_REGULATION_OF_VESICLE_FUSION,0.583170913355916,0.934935544827102,26
GO_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC,0.583198587561688,0.934935544827102,8
MORF_RAD23B,0.583234848734297,0.934935544827102,176
GO_RRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY,0.58324378523877,0.934935544827102,4
MIR10524_5P,0.583358439078829,0.934935544827102,71
GSE10239_NAIVE_VS_MEMORY_CD8_TCELL_DN,0.583422997195774,0.934935544827102,145
GO_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT,0.583452344085489,0.934935544827102,10
REACTOME_HCMV_INFECTION,0.58346955989554,0.934935544827102,139
HP_SHUFFLING_GAIT,0.583529589885839,0.934935544827102,35
HP_ABNORMAL_B_CELL_MORPHOLOGY,0.583546111220713,0.934935544827102,5
GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,0.583560144401539,0.934935544827102,40
MIR4496,0.583589471823809,0.934935544827102,243
MIR92B_5P,0.583593632511072,0.934935544827102,8
HP_ABNORMAL_CIRCULATING_ACETYLCARNITINE_CONCENTRATION,0.583630908591401,0.934935544827102,6
NEUROD2_TARGET_GENES,0.583639690212991,0.934935544827102,5
HP_ABNORMALITY_OF_THE_HELIX,0.583641980012534,0.934935544827102,106
MIR3074_5P,0.58369485956805,0.934935544827102,128
HP_ANKYLOBLEPHARON,0.583727571294532,0.934935544827102,13
MIR3620_3P,0.583862165239523,0.934935544827102,57
GO_L_ASCORBIC_ACID_METABOLIC_PROCESS,0.58386823684947,0.934935544827102,11
GO_DOPAMINE_BIOSYNTHETIC_PROCESS,0.583893985839937,0.934935544827102,7
HP_HEPATOBLASTOMA,0.583894786828401,0.934935544827102,10
GO_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.583906534931629,0.934935544827102,22
HP_HYPERTHYROIDISM,0.583926978078206,0.934935544827102,27
GSE17580_TREG_VS_TEFF_DN,0.583939452089403,0.934935544827102,178
BROWNE_HCMV_INFECTION_1HR_DN,0.583973882296344,0.934935544827102,177
HP_RECTAL_PROLAPSE,0.584007786061185,0.934935544827102,23
MIR4682,0.584158455971229,0.934935544827102,109
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN,0.584163770557859,0.934935544827102,173
MIR5189_3P,0.584193725885074,0.934935544827102,52
HAY_BONE_MARROW_CD34_POS_MEP,0.58422032208863,0.934935544827102,5
GO_NADH_DEHYDROGENASE_COMPLEX,0.584228492712413,0.934935544827102,50
HP_APLASTIC_HYPOPLASTIC_LACRIMAL_GLANDS,0.58427486620031,0.934935544827102,4
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_IONIZING_RADIATION,0.584305260596962,0.934935544827102,13
GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,0.584309226336214,0.934935544827102,12
HP_INCREASED_VLDL_CHOLESTEROL_CONCENTRATION,0.584309689136775,0.934935544827102,4
GSE3982_BASOPHIL_VS_NKCELL_DN,0.58431312137253,0.934935544827102,154
HP_CLEFT_SOFT_PALATE,0.584324562484186,0.934935544827102,106
HP_HYPERCALCIURIA,0.584347914602142,0.934935544827102,28
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN,0.584350300879659,0.934935544827102,107
GO_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,0.584404144590867,0.934935544827102,13
MIR6855_3P,0.584410177731209,0.934935544827102,37
CGTSACG_PAX3_B,0.584428245632823,0.934935544827102,137
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN,0.584445957935891,0.934935544827102,20
GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.584487687896534,0.934935544827102,180
HP_APLASIA_HYPOPLASIA_AFFECTING_THE_ANTERIOR_SEGMENT_OF_THE_EYE,0.584558611610055,0.934935544827102,107
MIR3977,0.584650337923818,0.934935544827102,128
LAKE_ADULT_KIDNEY_C13_THICK_ASCENDING_LIMB,0.584687103613412,0.934935544827102,108
GSE360_CTRL_VS_L_DONOVANI_MAC_DN,0.584691103780766,0.934935544827102,177
GSE7460_FOXP3_MUT_VS_WT_ACT_WITH_TGFB_TCONV_DN,0.584755245548216,0.934935544827102,175
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,0.584776822555624,0.934935544827102,22
GO_HOST_CELL_NUCLEAR_PART,0.584859763554562,0.934935544827102,5
HP_DYSLEXIA,0.584863487262005,0.934935544827102,19
GO_POSITIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE,0.584871220558981,0.934935544827102,4
GO_POSITIVE_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION,0.584871220558981,0.934935544827102,4
MIR1279,0.584888454095771,0.934935544827102,154
GO_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,0.584918458413684,0.934935544827102,6
GO_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT,0.584993150310614,0.934935544827102,7
HP_FACIAL_HYPOTONIA,0.584998939285512,0.934935544827102,28
MIR1289,0.585003614319446,0.934935544827102,47
MIR1537_3P,0.585011841898663,0.934935544827102,7
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_DN,0.585030674560872,0.934935544827102,176
GO_POLYPEPTIDE_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,0.585031722442418,0.934935544827102,17
HP_ABNORMAL_FINGER_PHALANX_MORPHOLOGY,0.585050781031682,0.934935544827102,510
HP_ABNORMAL_SUBCUTANEOUS_FAT_TISSUE_DISTRIBUTION,0.585054297012304,0.934935544827102,8
MIR362_3P,0.585070663649727,0.934935544827102,108
ZNF23_TARGET_GENES,0.585096374289571,0.934935544827102,14
GO_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,0.585139263871272,0.934935544827102,28
GSE25087_TREG_VS_TCONV_ADULT_UP,0.585143827311068,0.934935544827102,172
GO_FUCOSE_BINDING,0.58516207258124,0.934935544827102,3
GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,0.585166589254059,0.934935544827102,55
HP_DISINHIBITION,0.585235364023272,0.934935544827102,134
GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_DN,0.585261492920946,0.934935544827102,187
MIR373_3P,0.585275959021916,0.934935544827102,291
GO_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS,0.585355538258774,0.934935544827102,7
GO_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS,0.585357182095977,0.934935544827102,16
GO_SULFUR_AMINO_ACID_TRANSPORT,0.585399975097227,0.934935544827102,6
MIR1236_3P,0.585421137389894,0.934935544827102,164
HP_ONSET,0.585446674342192,0.934935544827102,863
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_UP,0.585456587625564,0.934935544827102,170
HP_ABNORMALITY_OF_LATERAL_VENTRICLE,0.585505190159272,0.934935544827102,40
OKUMURA_INFLAMMATORY_RESPONSE_LPS,0.585569891787652,0.934935544827102,158
LI_CYTIDINE_ANALOG_PATHWAY,0.585724211519022,0.934935544827102,14
HP_PERIVENTRICULAR_CYSTS,0.585766838387081,0.934935544827102,8
REACTOME_SELECTIVE_AUTOPHAGY,0.585773929574518,0.934935544827102,74
HP_AUTOIMMUNE_HEMOLYTIC_ANEMIA,0.585803170602205,0.934935544827102,19
GO_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY,0.585820220395762,0.934935544827102,13
GO_FOLIC_ACID_BINDING,0.585853093901211,0.934935544827102,11
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP,0.585899867608564,0.934935544827102,141
MIR573,0.58595102659507,0.934935544827102,75
MIR3678_5P,0.586028262032945,0.934935544827102,14
BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN,0.586034396689056,0.934935544827102,31
MIR10396B_5P,0.586038963454273,0.934935544827102,16
HP_PARESTHESIA,0.586107883813578,0.934935544827102,79
GO_REGULATION_OF_BARBED_END_ACTIN_FILAMENT_CAPPING,0.586128610584096,0.934935544827102,6
HP_URETHRAL_OBSTRUCTION,0.586133453227562,0.934935544827102,38
GO_TELOMERASE_HOLOENZYME_COMPLEX_ASSEMBLY,0.586190562848544,0.934935544827102,6
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,0.586213045351941,0.934935544827102,7
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_UP,0.586259663320816,0.934935544827102,147
GO_COMMITMENT_OF_NEURONAL_CELL_TO_SPECIFIC_NEURON_TYPE_IN_FOREBRAIN,0.586267771929746,0.934935544827102,3
GO_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION,0.586279780653808,0.934935544827102,3
WELCSH_BRCA1_TARGETS_DN,0.586331981699667,0.934935544827102,141
KHETCHOUMIAN_TRIM24_TARGETS_DN,0.586387294295469,0.934935544827102,6
PID_BMP_PATHWAY,0.58639387511331,0.934935544827102,36
HP_CHORDEE,0.586406085794808,0.934935544827102,9
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_UP,0.586460193927815,0.934935544827102,179
MIR302B_5P,0.586469180925453,0.934935544827102,177
MYCMAX_B,0.586471285175226,0.934935544827102,234
HP_MONOTONIC_SPEECH,0.586530545561837,0.934935544827102,9
GO_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE,0.586545420209998,0.934935544827102,16
GO_DIOXYGENASE_ACTIVITY,0.586564989894369,0.934935544827102,84
HP_PERINEAL_HYPOSPADIAS,0.586599438314905,0.934935544827102,4
GSE31082_DP_VS_CD4_SP_THYMOCYTE_DN,0.586661469235442,0.934935544827102,185
GO_AZOLE_TRANSMEMBRANE_TRANSPORT,0.586730489436166,0.934935544827102,11
GO_CARDIOLIPIN_METABOLIC_PROCESS,0.586788262058697,0.934935544827102,17
LIAO_HAVE_SOX4_BINDING_SITES,0.586793511359432,0.934935544827102,40
GO_SPHINGOSINE_1_PHOSPHATE_RECEPTOR_ACTIVITY,0.586815108132422,0.934935544827102,5
HP_ADDICTIVE_BEHAVIOR,0.58683789537424,0.934935544827102,19
HP_WIDELY_PATENT_FONTANELLES_AND_SUTURES,0.586855943277816,0.934935544827102,15
GSE17721_PAM3CSK4_VS_GADIQUIMOD_24H_BMDC_UP,0.586878290181873,0.934935544827102,182
GO_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY_INVOLVED_IN_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_REPOLARIZATION,0.586913648080481,0.934935544827102,4
MIR3612,0.58692525839782,0.934935544827102,99
HP_ABNORMAL_BLOOD_INORGANIC_CATION_CONCENTRATION,0.586930793145559,0.934935544827102,100
GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_UP,0.586957835118641,0.934935544827102,182
GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_P38_BINDING,0.586977005007735,0.934935544827102,5
HP_ABNORMAL_SACCADIC_EYE_MOVEMENTS,0.587003933646558,0.934935544827102,65
HP_SHORT_DISTAL_PHALANX_OF_TOE,0.587016894622172,0.934935544827102,3
GO_CELLULAR_SPHINGOLIPID_HOMEOSTASIS,0.587044232041919,0.934935544827102,5
MANNO_MIDBRAIN_NEUROTYPES_HRGL1,0.587089859670146,0.934935544827102,284
HP_EPIDERMAL_ACANTHOSIS,0.587100301428,0.934935544827102,33
GO_HISTONE_H2A_MONOUBIQUITINATION,0.587152366564745,0.934935544827102,17
HP_HASHIMOTO_THYROIDITIS,0.58716520505733,0.934935544827102,8
GO_REGULATION_OF_SEQUESTERING_OF_ZINC_ION,0.58719074654489,0.934935544827102,2
chr8p23,0.587197535853582,0.934935544827102,31
FERRANDO_HOX11_NEIGHBORS,0.587225606566112,0.934935544827102,17
GSE27786_BCELL_VS_CD4_TCELL_DN,0.587233067603724,0.934935544827102,169
GO_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX,0.587248198955715,0.934935544827102,9
HP_ABNORMAL_PLACENTAL_SIZE,0.587270270515894,0.934935544827102,6
HP_MICRONODULAR_CIRRHOSIS,0.587279121673103,0.934935544827102,18
GO_L_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.587332048870473,0.934935544827102,6
HP_ELEVATED_ALKALINE_PHOSPHATASE_OF_BONE_ORIGIN,0.58734175112675,0.934935544827102,5
GO_REGULATION_OF_VIRAL_TRANSCRIPTION,0.587391091353324,0.934935544827102,62
HP_ALBINISM,0.587401919362747,0.934935544827102,14
GO_FLOOR_PLATE_DEVELOPMENT,0.587439536083051,0.934935544827102,5
GO_REGULATION_OF_CHROMOSOME_CONDENSATION,0.587517957315783,0.934935544827102,5
HP_REMNANTS_OF_THE_HYALOID_VASCULAR_SYSTEM,0.587551468122057,0.934935544827102,2
GO_CYCLIC_NUCLEOTIDE_GATED_ION_CHANNEL_ACTIVITY,0.587587441657263,0.934935544827102,4
GO_CHAPERONIN_CONTAINING_T_COMPLEX,0.58762465977248,0.934935544827102,9
GO_POSITIVE_REGULATION_OF_ANOIKIS,0.587754757111717,0.934935544827102,6
HP_ACNE_INVERSA,0.587773813048957,0.934935544827102,5
GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.587790863641095,0.934935544827102,101
HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_DN,0.587796841043204,0.934935544827102,8
TCGATGG_MIR213,0.587797907612273,0.934935544827102,6
MIR6512_5P,0.587817139832842,0.934935544827102,108
GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR,0.587869166404999,0.934935544827102,39
chr2p15,0.58790129886979,0.934935544827102,21
HP_BRANCHIAL_CYST,0.587902385223058,0.934935544827102,4
WP_TLR4_SIGNALING_AND_TOLERANCE,0.587928317943515,0.934935544827102,24
GO_MODULATION_OF_MICROTUBULE_CYTOSKELETON_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION,0.587952746291812,0.934935544827102,5
MIR4666A_3P,0.587995096875659,0.934935544827102,485
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.587996468031605,0.934935544827102,54
GO_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.588034947472541,0.934935544827102,24
GO_AMINO_ACID_SALVAGE,0.588038966684252,0.934935544827102,6
GSE3982_DC_VS_BCELL_DN,0.58805213280015,0.934935544827102,168
GO_PRECATALYTIC_SPLICEOSOME,0.588052252070201,0.934935544827102,53
HP_CAESARIAN_SECTION,0.588086804229089,0.934935544827102,4
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER,0.588090767382216,0.934935544827102,8
MORF_ARL3,0.588123711495531,0.934935544827102,214
HP_TOE_CLINODACTYLY,0.588138977784437,0.934935544827102,43
HP_ABNORMAL_LOCATION_OF_EARS,0.588151185146828,0.934935544827102,586
NFY_Q6,0.588188773745077,0.934935544827102,210
MIR203B_3P,0.588215977424897,0.934935544827102,81
GO_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS,0.588222475005451,0.934935544827102,37
GO_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION,0.588223252149849,0.934935544827102,8
GO_NEGATIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY,0.588240165741715,0.934935544827102,5
GO_SYNAPTIC_VESICLE_MATURATION,0.588250669045272,0.934935544827102,9
REACTOME_REGULATION_OF_TNFR1_SIGNALING,0.58825782561024,0.934935544827102,33
MIR939_3P,0.58827615917686,0.934935544827102,134
HP_ABNORMAL_PERIPHERAL_MYELINATION,0.588400818352283,0.934935544827102,89
MIR548AZ_5P,0.588438165244677,0.934935544827102,377
GO_REGULATION_OF_TRANSPOSITION,0.588457045295316,0.934935544827102,17
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_NRAS_KO_CD4_TCELL_UP,0.588484543395468,0.934935544827102,183
MIR410_3P,0.588496500218135,0.934935544827102,291
chr5q22,0.588516526065773,0.934935544827102,26
THILLAINADESAN_ZNF217_TARGETS_DN,0.588540677429547,0.934935544827102,9
MIR182_3P,0.588620518343766,0.934935544827102,60
MORF_GNB1,0.58863048878049,0.934935544827102,303
GO_PURINE_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS,0.588647108002938,0.934935544827102,6
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_UP,0.588659727061999,0.934935544827102,180
HP_INCREASED_SENSITIVITY_TO_IONIZING_RADIATION,0.58872120339923,0.934935544827102,14
GO_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0.588758074155718,0.934935544827102,20
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN,0.588760050807565,0.934935544827102,124
GO_CELLULAR_RESPONSE_TO_IRON_ION,0.588870537664716,0.934935544827102,11
GO_CELLULAR_RESPONSE_TO_MAGNESIUM_ION,0.588901181124913,0.934935544827102,5
HP_ONION_BULB_FORMATION,0.588968208097663,0.934935544827102,28
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE,0.588988976916527,0.934935544827102,26
MIR103A_2_5P,0.588994019656431,0.934935544827102,131
HP_COARSE_HAIR,0.589014339449931,0.934935544827102,45
GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION,0.589015430508899,0.934935544827102,13
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE,0.589067339504414,0.934935544827102,5
HP_VAGINAL_NEOPLASM,0.589149684689251,0.934935544827102,8
GO_NUCLEAR_MIGRATION,0.589171136686302,0.934935544827102,23
HP_TOE_SYNDACTYLY,0.589201052809576,0.934935544827102,181
WP_METABOLISM_OF_ALPHALINOLENIC_ACID,0.589225600733322,0.934935544827102,6
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.589270035309614,0.934935544827102,31
GO_BETA_GALACTOSIDASE_ACTIVITY,0.589303374983363,0.934935544827102,5
GSE11924_TH2_VS_TH17_CD4_TCELL_DN,0.589319011048919,0.934935544827102,181
RUAN_RESPONSE_TO_TNF_DN,0.589326489534914,0.934935544827102,69
GSE27786_LIN_NEG_VS_CD8_TCELL_DN,0.58933899080975,0.934935544827102,186
KEGG_OLFACTORY_TRANSDUCTION,0.589487809601898,0.934935544827102,27
MIR4330,0.589493456353259,0.934935544827102,68
MIR5582_3P,0.589510714083269,0.934935544827102,584
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN,0.589516028004956,0.934935544827102,6
GO_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION,0.589518839960422,0.934935544827102,5
MIR6074,0.589524373405377,0.934935544827102,231
GO_KYNURENINE_METABOLIC_PROCESS,0.589533796788171,0.934935544827102,8
ACAWNRNSRCGG_UNKNOWN,0.589545722889169,0.934935544827102,61
GO_NEGATIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,0.58958155871078,0.934935544827102,4
GO_KIDNEY_MESENCHYME_DEVELOPMENT,0.589586833474068,0.934935544827102,14
HP_ABNORMAL_VERTEBRAL_MORPHOLOGY,0.589609018177031,0.934935544827102,323
MIR3677_3P,0.589611190596877,0.934935544827102,3
GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,0.589635499648774,0.934935544827102,21
REACTOME_MTORC1_MEDIATED_SIGNALLING,0.589635618428903,0.934935544827102,23
HP_ABSENT_LACRIMAL_PUNCTUM,0.589638924817544,0.934935544827102,4
GO_CENTRAL_REGION_OF_GROWTH_CONE,0.589659431712078,0.934935544827102,5
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,0.589677138761003,0.934935544827102,36
GO_URETERIC_BUD_FORMATION,0.589690314621456,0.934935544827102,3
GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_DN,0.589695322003632,0.934935544827102,175
MIR32_3P,0.589721024883801,0.934935544827102,301
GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP,0.589725336147719,0.934935544827102,113
HP_TORSION_DYSTONIA,0.589727305929969,0.934935544827102,8
HP_DRY_SKIN,0.589739319519281,0.934935544827102,119
GNF2_MAP2K3,0.589764758422046,0.934935544827102,58
GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_UP,0.589799710172695,0.934935544827102,189
GO_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.589800031307999,0.934935544827102,7
WP_GPCRS_CLASS_A_RHODOPSINLIKE,0.589802973896171,0.934935544827102,76
MIR6756_3P,0.589851919589303,0.934935544827102,82
HP_EPIPHYSEAL_DYSPLASIA,0.589911931273277,0.934935544827102,22
GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP,0.589970810647152,0.934935544827102,178
MIR548T_5P,0.589980814048081,0.934935544827102,374
GO_G_QUADRUPLEX_DNA_BINDING,0.590005919653703,0.934935544827102,10
GO_L_AMINO_ACID_TRANSPORT,0.590048569512306,0.934935544827102,49
HP_METAPHYSEAL_CUPPING,0.59004982302063,0.934935544827102,14
GO_CYTOCHROME_COMPLEX,0.59005838614915,0.934935544827102,29
HP_ANOMIA,0.590117549659877,0.934935544827102,6
